Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
8ee00ce796e4021f22f38516fa6d66bcea98ebff,ab4cc0a14ab4a51c2841491687d030683ffaaf820e06a1c7e8e2efdd708020c0dfddd3ecdfcef7f5a734ee38bab630502fc300ce4c6ce668a2774038e54b9747,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,1600,8.29,,,43,61,24.50,0.00,0.00,0.00,24.50,Prcard,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),41.80901825,-87.659166599,POINT (-87.6591665992 41.8090182499)
89b878fb9f768f8e6d66f0d3e6241a8dbbd3264f,daf26343c74ba7742cf4ea2c61ffbff2209dd45f36a89170faffd57b2b00ee57748a7c11a17b9e9a70b1a2629311702775ebd71d819c3f86dffdfa2a72d15831,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,720,0.4,,,32,3,19.75,0.00,0.00,0.00,19.75,Unknown,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
8e2cc3d5047b9e7d12a401470e3697d58ec8c708,3902c089b00b73c408dfff8e631ce88c47231934877aa951409f66333d9014f99a643412c91c8d4032e10d4aededd9ff8129244e5b41882209e876189f0794a7,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,60,0.3,17031320100,17031839100,32,32,4.00,0.00,0.00,0.00,4.00,Cash,Blue Ribbon Taxi Association Inc.,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
a2b33fcd7bdc94eaa24bfe9b23a2f90822d485ef,edd72a023f2bffadbf0081c4bb036a7137fec79c3e9ce49125d9e5433be96896d5adf0ff5c5bae96d42d4e4c549cbfaed607629be4e7ff09649b67ad2c02e044,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,830,2.6,,,22,8,10.50,0.00,0.00,0.00,10.50,Cash,Flash Cab,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
9b179f39623c3ecf278cffa4aa6a9c6d36482577,f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,835,5.7,,,1,6,16.50,0.00,0.00,0.00,16.50,Cash,Flash Cab,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
993735f8e0b836aa82aafa83671a3de6e7c0dfa8,623105b8ce66296acccd6731cceccad96fa4296c1600af582f6be19edc834466297aba201db243d18b37d9903379cf25acd956a1fcf4dcf0476cda356e0af54d,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,1260,3.9,,,8,28,14.75,0.00,0.00,1.00,15.75,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
a9d901b71e5d06880342bddcea3aa43de8d0f9ad,6b5cf0e16cc46e2482a5670756fcae44d43fd9f9b6c25200ae0fcf145e0b8c0417fd83b5b20e9712dff9ec3adcd32e59672ab64f47db0b44e68134966c956d28,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,190,0.73,,,77,3,5.00,2.00,0.00,0.00,7.50,Credit Card,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
9e4b48623119259c4649be852653b559c5768ee0,82bc059c3b13e97341f941d60f772ae9f83687498e91f7c399644ec42449cced734834174cb0a29955229b910c3c9810dc67997226ce38a8600bf7f24d149423,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,1160,6.19,,,14,24,19.25,0.00,0.00,0.00,19.25,Cash,Flash Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
a99bc1d39371ac42737e81a847de43b385385909,60d596d3448473e61c35fc30a37bf8fda28d4ae7fa3bea9f715172f508af42884d4316cbcc730ecc4725b4b85cf1dcec20823dd29622c1a2fc416c2b9d14c0f9,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,429,3.51,,,35,39,11.25,0.00,0.00,0.00,11.25,Prcard,Flash Cab,41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863),41.808916283,-87.596183344,POINT (-87.5961833442 41.8089162826)
b8847fb76c6566c915387ebd3cfa97df285c7897,fe659851fec6b2684321a52e42b1a316dd6657ba108f61963981a795f827ab8e6c364c9a2332d9006a65f737e0c3529c01d3323e8e5f4ebffee9a2e46153e6c1,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,362,1.28,,,7,6,6.75,1.00,0.00,0.00,8.25,Credit Card,City Service,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
be9bd8c527402a0b31b0b942531ca216091fe49b,12a6836fadda44701b6b28577ea4c56120cf38065701bd9ef07a6ce206425499c29ed45865a50d2f00d62ab95011afc70645f1d9f2af3cc95e553258864850b5,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,360,1.5,,,71,71,7.00,0.00,0.00,0.00,7.00,Cash,Taxi Affiliation Services,41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463),41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463)
ba82bbb897b4796c1624939345d5d17800b53f15,5eac444af144fca7873ee6adb92594ba02d1fb64a516fdb007745369b1370c7fada0c0025eed87a3d148be51f6a38d7b9a01839600f2956770eb87c27b0a4d37,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,632,5.13,,,3,8,15.00,0.00,0.00,0.00,15.00,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
bf806c6f897f4c110f416d4f3e6652fb5e1bb8eb,bd8e56507781dbc93fbb8a08e8d441b8d64f78a52affec71f14ad3aad6e0d044352be167df78a16637bcc7d4a29e58905047af5434b269c8b2509dd297477ad7,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,490,1.46,17031839100,17031081401,32,8,7.50,0.00,0.00,0.00,7.50,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
b7e7f21b416a3f2b418465b38040309193456ba7,1e8124bfa9d4f7d724c8b3b8f363b18d7557271ac69bbeee5400e8da72cdad33611fc7c78b2c76155e0b711e8f9c98615a9587a693a9aaeb4525f7b961b91544,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,872,5.18,,,6,77,16.00,0.00,0.00,0.00,16.00,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
c9b375a3ed126dc441376063ba9cb6c0274fb13d,70bf7d4596f2cb1e28077895f272ce60c503eeeaa982089b7e95b4bec5b20620a6574b9246cbc2274ac520941e4c41385ffe16d806c5b53799fe86f2ad722df9,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,1657,7.22,,,2,7,22.00,0.00,0.00,0.00,22.00,Cash,Flash Cab,42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
cce56b9b417447f2f123a109de0d9390ad040a1e,e5c4edf1f29654ea93b0923b3593dc3df992d7d3d53e467fcddf56d109ea699d5bffed0ba79e797fb0e1659b7c9b64fa6b7e011afe49969a3960224e6d7a4203,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,475,1.34,,,3,6,7.00,0.00,0.00,0.00,7.00,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
c2b8228a9acba5d70875bad312776e3dc45b6408,2e89bc81a8b84b7d8925ca05c7e2fe0011b93ab12fb840b1aa27979d2722d13948a9b08b923dc20fb6ef038411a212e03746f274f0139d841cd15ca5847b3117,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,966,11.18,,,75,60,29.00,0.00,0.00,0.00,29.00,Prcard,Flash Cab,41.689729914,-87.669054403,POINT (-87.6690544032 41.6897299145),41.836150155,-87.648787952,POINT (-87.6487879519 41.8361501547)
c2ff342aee40efb066b5d117ecb359e5867a7b57,152d480c07e0495ba527af613f81c744bef7a675a6d91c0d856675e5794b47023a40db55df2384c94688aa44f72ad1f0bf075f194588b80ce5ab6850e23f595c,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,1860,18.2,,,76,28,45.75,0.00,0.00,5.00,50.75,Cash,U Taxicab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
c53840fa3b16ce8865d3118a763ec09fb079f32c,a0a5ca80f20ed5f103270c7c1d197539033a94b60c6bbd1fea12ca5cecbb7734f733017f011ac96e5c2c77cba39d017b62c7d85761b22c15fb85a542847590dd,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,2036,11.63,,,43,,31.75,0.00,0.00,0.00,31.75,Cash,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),,,
dd92b08dc10e5a1b11f60478e3c7282149eaa9d3,b41e8c8124d8d600a4db8b7c176c2956756d378c749cb11c0a8e2c326a4c1cd83cac353869b657c398c9abc2c9d1d4c760905cfd5189595282dbfbe2fb0ce482,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,360,1.4,17031839100,17031320100,32,32,7.00,2.00,0.00,0.00,9.00,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
ed19dc9b06c322477ad7a2531eea2e26968a933e,1931d4a8bc7885e0be16cec11ac2aba5c1af611506e0653dae4eb0ed68ec857c0a071a3d41e1f156268509cf1d8df960b2d274298b8685aedac2375adee002d8,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,990,9.44,,,6,28,25.00,0.00,0.00,0.00,25.00,Prcard,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
dd0c561dfd7acc920122d2385e28ebe0cafd6dfd,d27983837ba702b986c8d4a75d2d829ac2a1b66ff5c32a959ad7c260109f046e02ddb553d134902b23fab149fb6a8dbdfe7b640664ef1364e072c6872eb6af00,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,720,2.8,,,28,8,11.00,0.00,0.00,0.00,11.00,Cash,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e353bc7e1078c8e2d69879890458b56325ec270e,7b9d1518bd2fa74effc33bef44cccae84426f594ed1c5ba59f6c973bc97f62dc5333e400e08c1771955e605dc6d7918df94d6ad69373db2e776343b3a0568adf,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,308,0.9,,,6,6,5.50,0.00,0.00,0.00,5.50,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
d7dddad68855c97b3e015d50d0f6c35bd9050396,31f73267a49578f7ced140a48da70a629e0f2c9be60c12a3620da758dd04abfd3a106190235a095ba0cd0e5d98502bd241d4981e574e56f5d282ca3bcfcd8dbf,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,500,1.43,17031081401,17031839100,8,32,7.50,0.00,0.00,0.00,7.50,Cash,Patriot Taxi Dba Peace Taxi Associat,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
e1fa74ccd24214032b19109dbc8aaf4f86daa534,40054d47c1e306bd5748b13cf2c35892d6dbcc83569f49a849fddd0b61170e7bf0a01ec6e436f727ac3ce42ee29ec71b7ac6527c3f8cab007147941fd4c7e025,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,1380,0.4,,,28,3,23.00,0.00,0.00,0.00,23.00,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
e1b75017f5c7e231ea549bc88a29cb3afb032381,e5c4edf1f29654ea93b0923b3593dc3df992d7d3d53e467fcddf56d109ea699d5bffed0ba79e797fb0e1659b7c9b64fa6b7e011afe49969a3960224e6d7a4203,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,371,0.49,,,3,3,4.75,0.00,0.00,0.00,4.75,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
ecb786a63aeb4a9a27212e2bbbddc509ad899ea1,27949a905445bfe98c8d8250aa84382cc91a23a252b3b15b2fb9fa66341454f91c0ae753c3006ef59f91eae92598917f2c05c49570a33d58c4c130a38e27bd65,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,600,0,,,32,22,13.75,1.00,0.00,0.00,14.75,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
e8b2cdfabef50987ea9bde37dd63ee6a54bff589,22c06e3ec9587da0d7536065869f2da9965faf286be5837d6cc0472ba7098e51a103200268fec604e4da8fc8fdc604d877bd6be66ea74bb305e5efc749ce9d09,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,899,7.5,,,43,35,21.25,0.00,0.00,0.00,21.25,Prcard,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863)
dac9cfc985f67bf579079aa471363c7fe40ccd10,8f0393cf36567d3e3cbbfd1ff26a7ad160f87d3915321b27097f86b05da5b2d7498551897f1b1f3c1e156ca9b4fe4a4de5c78672c699f16dfe9b4cadbd92b423,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,1040,6.72,,,32,6,19.75,0.00,0.00,0.00,19.75,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
e5e63afbb641e8dd9f31384967fdfdaf73696349,d94ecbd1167693d3854fac6b4d884eae97f0ba5f43e5a6a224a21bdda396edb7aab1646024ec87b937bf8959b3ae6f3c07fb93fea7a218fad5e989bc971a607e,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,60,0.4,17031281900,17031839100,28,32,4.25,0.00,0.00,0.00,4.25,Cash,Taxi Affiliation Services,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
f9a4b1562d40faf6b240ccb6f85f9f7da4b1d017,9bd5a7edc6dbe0bbdf33ea4681ee181f49cf98c3745b1c84a6d53da4cc9048077c47ba32ac139c4d2c2109024b8b7a8042f067c60c328e87c72c179794dd6722,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,540,2,,,28,28,9.00,0.00,0.00,0.00,9.00,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
fbab0e8089ac9c6287d93f470076ecb11696fc0b,f2701208e420d05c34de4131a15848a786b13422bf58657339c2cdf0e5e8e371167a16e6194c198deec49146013c2e67c01a40c63d9ecf514a0ccc1ea673e4df,12/01/2020 09:00:00 AM,12/01/2020 09:00:00 AM,540,2.2,,,32,28,8.75,0.00,0.00,1.00,9.75,Cash,Blue Ribbon Taxi Association Inc.,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
feedbdac4f206bab0817fa5331e34992f873f99a,bc8f828bfabea08242e8ba5d7283722378869f674da074a70fd780c01855ee2bf918c49f08450092d9bbc938ad3e208ecf1554165433e71220dd3792f9283bce,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,480,1.6,,,38,35,7.75,0.00,0.00,0.00,7.75,Unknown,Taxi Affiliation Services,41.812948939,-87.617859676,POINT (-87.6178596758 41.8129489392),41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863)
ff70281f57ae668008fbdae3a50f19c907ed12f6,588bb3bdf78227acbf4850d0b36ddab059a5591f804567577bce7147df1c763240a804eae32b118281ffbe31be814948e433ecfee179bee751fd11f102d6365e,12/01/2020 09:00:00 AM,12/01/2020 09:30:00 AM,2280,7,,,28,20,24.00,0.00,0.00,0.00,24.00,Unknown,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.924347077,-87.734739754,POINT (-87.7347397536 41.9243470769)
fbbf2588219f60c6c330e5892402709c464e0c6f,c15786f64d622aa67ed45f2439fbb764ea6a9ced2d0ac9770d14c53e4bbc24af73d4069beb5918307afd028e6cf8f33ec943fbbd2e6f06f60c87ee422587f0d5,12/01/2020 09:00:00 AM,12/01/2020 09:15:00 AM,1380,1.9,,,69,69,12.50,0.00,0.00,0.00,12.50,Unknown,Taxi Affiliation Services,41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988),41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988)
540b49d87a48fe32224065e4fa1d9b9e828cb37e,bda723ff7d3238b616907b89512c7279801247b06581903556082767ad0e277669915c5e7a4b5f994b76aad0559230b2cee05ab633fd1ffbe84e3feed888f70d,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,218,0.51,,,8,8,4.75,0.00,0.00,0.00,4.75,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0718725bf04039a02117fcf251014cebc494f86c,19447854f6105afc7307d18998685917b36bbbb2c8a7e59a6801448176ca7c8064ac13ac7cbf0f6858fcc28613497a7623fbffe4393fe437df465d609226c018,12/01/2020 09:15:00 AM,12/01/2020 10:00:00 AM,2280,0,,,46,46,30.50,0.00,0.00,0.00,30.50,Unknown,Taxi Affiliation Services,41.741242728,-87.551428197,POINT (-87.551428197 41.7412427285),41.741242728,-87.551428197,POINT (-87.551428197 41.7412427285)
0d90e1a1de8ba49a6b8e6d419d6635796a55608f,6ae7afa164d79bfbfe8d56feb92cd441c2c521b8c5f5dc24ef98fe4b7857e271dee82205ab75c8497ad4620cc05c4056e1571584ee12fd62d42830018fd52a96,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,339,1.4,,,,,5.20,0.00,0.00,0.00,5.20,Cash,Flash Cab,,,,,,
11a899f545cf8a52cd8fb067d3e2ae1051d88177,64375e2b26ec87f4da6e0c3b8887d949b8e91e9072a428b4433b3dd18722c50feb3be4456f9ce897346c8ed7c7ae7c72e6646ce3b6af81f9d49490d8e4f4d855,12/01/2020 09:15:00 AM,12/01/2020 09:30:00 AM,360,0.9,,,8,8,6.00,0.00,0.00,0.00,6.00,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
09b36f4bf488c2b633a86d13f77e5e52876be769,565d45f83a15ee7d65f7e519ebd063597b2e7e4ef6309038af538a0091ba887e72011276f3c1f3a051eb1194c6af5cff4e431e1628b6649b6092c43f7a48fcf1,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,705,3.09,,,8,24,11.00,2.00,0.00,0.00,13.50,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
10c3089da7a6ff6938b6ac4262e8964109fff415,2104bcfe571fe3f25079dec505fa48dfd86072a7a85c7bba744558a3714e29a01892e054eab767c575a21b318387d1e672f756030bb03bdd5aa2a2f06eec3594,12/01/2020 09:15:00 AM,12/01/2020 09:45:00 AM,1178,10.76,,,38,49,28.75,0.00,0.00,0.00,28.75,Prcard,Flash Cab,41.812948939,-87.617859676,POINT (-87.6178596758 41.8129489392),41.706587882,-87.623366512,POINT (-87.6233665115 41.7065878819)
0cd073003bdfbcfbe6661eebd1ad67d0c9d63afc,6c1e4e8e25a1b47575b359c5a0844cf23c50e540a86ecd0716fcd41f8c69995471259465f9936a4f3f80ba88d9ef7a2f9f02c40102f1c5c21b8f23f77ef48d84,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,185,0.64,,,6,6,5.00,0.00,0.00,0.00,5.00,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
14ca137dba9d761adf2b36b6a5c4ac8afe7d1b63,de0630d5fd44086c10bf51d621f2151eb38fbc523ebb97946e18bc65cafbc27287bd9a7933c07b9f0680a1ce35d2ece939f95757d6cd5bcf2c7bf8f797711777,12/01/2020 09:15:00 AM,12/01/2020 09:45:00 AM,1680,12.6,,,45,28,34.00,0.00,0.00,0.00,34.00,Unknown,3556 - 36214 RC Andrews Cab,41.744199535,-87.586348318,POINT (-87.5863483178 41.7441995348),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
17cf7c80a4d9b3a9d15b7e7ec89578b19594444e,6ae7afa164d79bfbfe8d56feb92cd441c2c521b8c5f5dc24ef98fe4b7857e271dee82205ab75c8497ad4620cc05c4056e1571584ee12fd62d42830018fd52a96,12/01/2020 09:15:00 AM,12/01/2020 12:00:00 PM,10405,4.52,,,,,11.20,0.00,0.00,0.00,11.20,Cash,Flash Cab,,,,,,
2a1d8c257ca1134bf67da31e8e5ef72101b3450a,6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,12/01/2020 09:15:00 AM,12/01/2020 09:30:00 AM,480,1.7,,,28,8,8.00,0.00,0.00,0.00,8.00,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
265eebce9e149d3bf7ce5f61532ed2261ca3659e,08a4a71a105655cc590f486fc71cdb4b4cd08053cf2d83082ab69b4658639c9e9e7324d36f53e8ff5aa3e04561851ec6837d82785941d5e6a907163e874dc270,12/01/2020 09:15:00 AM,12/01/2020 09:45:00 AM,1776,10.33,,,33,43,30.75,0.00,0.00,0.00,30.75,Prcard,Flash Cab,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081)
28bc9509726ecd46af0c9cae26ff360727e14428,7d69316902dc552f3de1bfa6ca880024f5c9212bd9c95fb7a27bdacc44e7b8915278484ab5dd20539dedee3e9da326b01a09a544be0f16591d85654b5bf64297,12/01/2020 09:15:00 AM,12/01/2020 10:00:00 AM,1877,9.88,,,33,44,29.75,0.00,0.00,0.00,29.75,Prcard,Flash Cab,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.740205756,-87.615969523,POINT (-87.6159695226 41.7402057565)
1ccc1a8ab5d5a450b461903c2f420b38fb902ec6,07d4012ff144b8aedb7b62f94d249e835a16160124477e129b511b2af6c069407d475ef19d73d9f9f89bf049c129a4d7c3debe2963ef2a065cb11c22b4670691,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,354,1.43,,,1,,6.75,0.00,0.00,0.00,6.75,Cash,Flash Cab,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),,,
17f325f81b2d2aab9b0fb8fa72a603cbdff9be91,b1b569038610549b618e4fe62e3379b25606f7a3fc6f302f55b0208bb1dc3ccd9dd8a9c6b7b525eabc9d978a9b49f88ca3e1de8176d941642ad8224fe0dad393,12/01/2020 09:15:00 AM,12/01/2020 09:30:00 AM,360,1.4,,,28,8,7.00,0.00,0.00,0.00,7.00,Cash,Medallion Leasin,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
22a78566f47a0bf4935f9d0b2615a558a94300bc,22c06e3ec9587da0d7536065869f2da9965faf286be5837d6cc0472ba7098e51a103200268fec604e4da8fc8fdc604d877bd6be66ea74bb305e5efc749ce9d09,12/01/2020 09:15:00 AM,12/01/2020 09:45:00 AM,1079,7,,,39,8,20.75,0.00,0.00,1.00,21.75,Prcard,Flash Cab,41.808916283,-87.596183344,POINT (-87.5961833442 41.8089162826),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
34b1de961488c9340749a0d42bed8d68cf276d25,60d596d3448473e61c35fc30a37bf8fda28d4ae7fa3bea9f715172f508af42884d4316cbcc730ecc4725b4b85cf1dcec20823dd29622c1a2fc416c2b9d14c0f9,12/01/2020 09:15:00 AM,12/01/2020 10:00:00 AM,2334,10.26,,,32,32,33.00,0.00,0.00,0.00,33.00,Prcard,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
37e537155efc34fd9b459f97265909f5f76bdf43,3ff6ae822a41ebadfdbdecf4bfe5cd766bc1c22f885fff623bcd003b04ebd6a04b28f5595c14421fffaefe7626ead4418280d42471c03599cc7e0d2718e7e74a,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,192,0.8,,,15,15,5.25,0.00,0.00,0.00,5.25,Cash,Flash Cab,41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487),41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487)
3b049705ea74ba4c05f53fbc0d2e90801a32965a,964d179d99b31a4d39ffe0d00da347d492e916870018ac2085c0da86caa777439c46e9a7b5edc4624cc50e49d98cfffc493f0bdd7327d6be4ef890de7226bf4c,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,600,4.6,,,6,32,14.00,4.50,0.00,0.00,18.50,Credit Card,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
382a9ac6e509191efa87db16402a4275bc3d8a53,4e52e33e251a85225aa90043167cc14fe93e169568e6821f48626395dffe18ff37f32918069cc0bd1496c16396b9c87c34bf99482ee99f95d98906bf92d963dd,12/01/2020 09:15:00 AM,12/01/2020 09:15:00 AM,480,3.7,17031281900,17031081401,28,8,8.00,0.00,0.00,0.00,8.00,Cash,Star North Management LLC,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
